payment_id,timestamp,settlement_time,payment_system,counterparty_type,direction,amount,cluster
PAY-001592,2024-01-15 09:23:01.311623999,2024-01-15 09:29:22.881465190,INTERNAL,CORPORATE,OUTFLOW,10514.85,1
PAY-001607,2024-01-15 09:23:05.766186046,2024-01-15 09:27:43.299429642,SWIFT,BANK,OUTFLOW,62517.51,3
PAY-001003,2024-01-15 09:23:38.089657199,2024-01-15 09:29:59.683621706,INTERNAL,CENTRAL_BANK,INFLOW,16027.28,0
PAY-000444,2024-01-15 09:23:44.531267773,2024-01-15 09:31:19.983590151,SECURITIES,CORPORATE,OUTFLOW,1382110.67,1
PAY-000328,2024-01-15 09:24:06.365871135,2024-01-15 09:33:31.956257249,TARGET2,CORPORATE,INFLOW,29887.49,2
PAY-000170,2024-01-15 09:24:26.721708267,2024-01-15 09:28:12.529742886,SWIFT,BANK,INFLOW,189387.15,2
PAY-000769,2024-01-15 09:24:31.116913139,2024-01-15 09:31:52.810067015,SWIFT,CORPORATE,INFLOW,12456.37,2
PAY-001343,2024-01-15 09:24:34.249052056,2024-01-15 09:25:53.922303603,TARGET2,CORPORATE,INFLOW,20686.9,2
PAY-001499,2024-01-15 09:24:39.892972553,2024-01-15 09:28:15.678978249,SWIFT,CCP,INFLOW,70136.22,2
PAY-000868,2024-01-15 09:24:41.475793181,2024-01-15 09:34:40.534006837,SWIFT,CORPORATE,OUTFLOW,440099.05,1
PAY-001630,2024-01-15 09:24:43.657715196,2024-01-15 09:26:08.726699375,TARGET2,BANK,OUTFLOW,75732.92,3
PAY-001325,2024-01-15 09:25:18.858995057,2024-01-15 09:28:38.872787547,TARGET2,BANK,OUTFLOW,41586.54,3
PAY-001982,2024-01-15 09:25:43.597679873,2024-01-15 09:28:52.110383194,TARGET2,CORPORATE,INFLOW,66763.97,2
PAY-000201,2024-01-15 09:25:56.145626972,2024-01-15 09:28:54.971720029,SECURITIES,CORPORATE,INFLOW,184951.32,0
PAY-001125,2024-01-15 09:26:00.597613388,2024-01-15 09:33:08.547962452,TARGET2,CORPORATE,OUTFLOW,67821.58,1
PAY-001620,2024-01-15 09:26:04.195539367,2024-01-15 09:34:58.916803034,TARGET2,CCP,OUTFLOW,38098.75,3
PAY-001949,2024-01-15 09:26:11.182868274,2024-01-15 09:33:57.888198545,TARGET2,CORPORATE,INFLOW,195774.49,2
PAY-001382,2024-01-15 09:26:18.931225039,2024-01-15 09:36:01.082679901,INTERNAL,CORPORATE,OUTFLOW,277021.95,1
PAY-001919,2024-01-15 09:26:28.995682996,2024-01-15 09:33:11.454619309,TARGET2,BANK,INFLOW,31914.03,2
PAY-000794,2024-01-15 09:27:47.209467908,2024-01-15 09:29:50.648498299,INTERNAL,CORPORATE,INFLOW,10133.39,0
PAY-001311,2024-01-15 09:28:28.744855178,2024-01-15 09:37:35.382821572,SWIFT,CORPORATE,INFLOW,78044.09,2
PAY-000740,2024-01-15 09:28:53.477580886,2024-01-15 09:30:11.558708144,TARGET2,BANK,INFLOW,11675.22,2
PAY-000179,2024-01-15 09:29:08.914161778,2024-01-15 09:37:16.606712906,SWIFT,CENTRAL_BANK,INFLOW,9499.88,2
PAY-000153,2024-01-15 09:29:11.317617080,2024-01-15 09:37:22.835639237,SECURITIES,CCP,INFLOW,2697189.04,0
PAY-001481,2024-01-15 09:29:40.869367150,2024-01-15 09:33:44.631714729,INTERNAL,BANK,OUTFLOW,1209378.42,0
PAY-000616,2024-01-15 09:29:45.610222415,2024-01-15 09:31:32.988625279,INTERNAL,BANK,INFLOW,20839.98,0
PAY-000441,2024-01-15 09:29:49.197375659,2024-01-15 09:36:17.586990437,SWIFT,CORPORATE,OUTFLOW,11568.16,1
PAY-000522,2024-01-15 09:29:58.135025282,2024-01-15 09:32:50.105825116,SWIFT,CENTRAL_BANK,INFLOW,1446639.46,2
PAY-001821,2024-01-15 09:29:58.653382677,2024-01-15 09:31:54.236297526,TARGET2,CORPORATE,INFLOW,146888.61,2
PAY-001910,2024-01-15 09:30:00.292349128,2024-01-15 09:34:07.650762826,SWIFT,BANK,OUTFLOW,105708.39,3
PAY-000286,2024-01-15 09:30:04.311518005,2024-01-15 09:36:36.484736598,INTERNAL,BANK,INFLOW,244475.64,0
PAY-000690,2024-01-15 09:30:09.252167840,2024-01-15 09:38:40.649551535,SWIFT,BANK,INFLOW,5678.11,2
PAY-001894,2024-01-15 09:30:28.451457701,2024-01-15 09:40:23.806404099,INTERNAL,BANK,OUTFLOW,2223692.4,0
PAY-000113,2024-01-15 09:30:38.813868351,2024-01-15 09:38:26.714500612,SECURITIES,CORPORATE,OUTFLOW,1014986.12,1
PAY-000438,2024-01-15 09:30:51.679823428,2024-01-15 09:38:00.262111881,SWIFT,CCP,OUTFLOW,98162.33,3
PAY-000123,2024-01-15 09:30:58.787289276,2024-01-15 09:35:52.242949045,SECURITIES,BANK,OUTFLOW,638103.59,3
PAY-001899,2024-01-15 09:31:06.262872668,2024-01-15 09:37:37.476860328,INTERNAL,BANK,OUTFLOW,1022134.06,0
PAY-001164,2024-01-15 09:31:18.141181716,2024-01-15 09:39:05.855425566,SWIFT,CCP,INFLOW,893104.31,2
PAY-000765,2024-01-15 09:31:34.378787954,2024-01-15 09:36:12.622237185,SWIFT,CCP,OUTFLOW,63685.35,3
PAY-000311,2024-01-15 09:31:49.867223386,2024-01-15 09:39:37.222200501,INTERNAL,BANK,OUTFLOW,35153.01,0
PAY-001805,2024-01-15 09:31:50.012772527,2024-01-15 09:41:12.150426261,TARGET2,CORPORATE,OUTFLOW,447028.54,1
PAY-000289,2024-01-15 09:31:56.474039437,2024-01-15 09:38:20.621611388,TARGET2,CORPORATE,INFLOW,9031.97,2
PAY-001537,2024-01-15 09:32:10.968723803,2024-01-15 09:34:52.413515485,TARGET2,CCP,OUTFLOW,22343.18,3
PAY-001971,2024-01-15 09:32:21.891146376,2024-01-15 09:38:44.452542480,INTERNAL,CCP,OUTFLOW,607219.85,0
PAY-000187,2024-01-15 09:32:38.709371599,2024-01-15 09:36:16.710450117,SWIFT,CORPORATE,INFLOW,109846.55,2
PAY-000678,2024-01-15 09:32:58.079087510,2024-01-15 09:37:17.593452447,TARGET2,BANK,INFLOW,172001.28,2
PAY-001745,2024-01-15 09:32:58.624949723,2024-01-15 09:38:19.625856859,INTERNAL,CORPORATE,INFLOW,43187.72,0
PAY-001995,2024-01-15 09:33:09.890570558,2024-01-15 09:37:05.765767816,TARGET2,CCP,OUTFLOW,15104.8,3
PAY-001963,2024-01-15 09:33:29.769644943,2024-01-15 09:43:03.759167239,TARGET2,BANK,OUTFLOW,201148.49,3
PAY-001166,2024-01-15 09:33:32.573381870,2024-01-15 09:39:31.604912773,SWIFT,CORPORATE,INFLOW,125498.35,2
PAY-001797,2024-01-15 09:33:35.814252318,2024-01-15 09:39:28.966367889,INTERNAL,CORPORATE,INFLOW,307985.69,0
PAY-000376,2024-01-15 09:33:40.950483770,2024-01-15 09:41:30.281868671,INTERNAL,BANK,OUTFLOW,208706.69,0
PAY-001891,2024-01-15 09:33:49.159460356,2024-01-15 09:40:49.969357859,TARGET2,BANK,OUTFLOW,230831.98,3
PAY-001117,2024-01-15 09:34:11.245752325,2024-01-15 09:37:23.689307604,TARGET2,BANK,OUTFLOW,1148695.74,3
PAY-001504,2024-01-15 09:34:24.003640267,2024-01-15 09:43:18.898349081,INTERNAL,CORPORATE,OUTFLOW,64670.85,1
PAY-001075,2024-01-15 09:34:28.800120989,2024-01-15 09:37:37.231228825,SWIFT,CORPORATE,INFLOW,54837.69,2
PAY-000340,2024-01-15 09:34:47.591957475,2024-01-15 09:43:30.099797961,INTERNAL,CENTRAL_BANK,OUTFLOW,24191.62,0
PAY-000362,2024-01-15 09:35:03.704649795,2024-01-15 09:36:35.248414754,SWIFT,CORPORATE,INFLOW,33981.03,2
PAY-001222,2024-01-15 09:35:07.340589379,2024-01-15 09:37:06.347019036,TARGET2,BANK,INFLOW,228772.53,2
PAY-001588,2024-01-15 09:35:09.845828474,2024-01-15 09:36:13.559954432,TARGET2,CCP,OUTFLOW,46320.47,3
PAY-000927,2024-01-15 09:35:28.221730571,2024-01-15 09:44:45.217405670,TARGET2,CORPORATE,OUTFLOW,46949.25,1
PAY-001647,2024-01-15 09:35:49.452583954,2024-01-15 09:45:38.784681603,TARGET2,BANK,INFLOW,121391.33,2
PAY-001266,2024-01-15 09:36:11.829574704,2024-01-15 09:45:04.274062959,TARGET2,CORPORATE,INFLOW,128787.39,2
PAY-001670,2024-01-15 09:36:15.096895734,2024-01-15 09:41:19.582367840,TARGET2,CORPORATE,OUTFLOW,261413.87,1
PAY-001457,2024-01-15 09:36:38.232725471,2024-01-15 09:40:08.736222971,TARGET2,BANK,INFLOW,74377.0,2
PAY-000570,2024-01-15 09:36:39.147458578,2024-01-15 09:42:20.966521657,SWIFT,CORPORATE,OUTFLOW,14839.66,1
PAY-000148,2024-01-15 09:36:50.761791347,2024-01-15 09:45:37.150092634,TARGET2,CCP,OUTFLOW,11871.93,3
PAY-001733,2024-01-15 09:36:51.271189079,2024-01-15 09:42:21.290745145,INTERNAL,CORPORATE,OUTFLOW,22175.23,1
PAY-001973,2024-01-15 09:37:26.691696844,2024-01-15 09:44:34.857941507,TARGET2,BANK,INFLOW,202817.19,2
PAY-000637,2024-01-15 09:37:42.637922940,2024-01-15 09:46:06.277748565,SWIFT,CENTRAL_BANK,OUTFLOW,106006.2,1
PAY-000371,2024-01-15 09:38:23.017261800,2024-01-15 09:46:44.637862511,SWIFT,CCP,OUTFLOW,49921.62,3
PAY-000419,2024-01-15 09:38:31.105375798,2024-01-15 09:45:10.091507525,INTERNAL,CORPORATE,OUTFLOW,519063.37,1
PAY-001926,2024-01-15 09:38:32.960535500,2024-01-15 09:43:29.355453715,TARGET2,BANK,OUTFLOW,90916.07,3
PAY-000605,2024-01-15 09:38:41.518166022,2024-01-15 09:41:03.850080870,SECURITIES,CENTRAL_BANK,OUTFLOW,155788.17,1
PAY-001553,2024-01-15 09:38:41.919055020,2024-01-15 09:41:49.728416962,SWIFT,BANK,OUTFLOW,46419.05,3
PAY-001772,2024-01-15 09:38:50.733616374,2024-01-15 09:41:24.905143998,SWIFT,CCP,OUTFLOW,46217.3,3
PAY-001323,2024-01-15 09:38:56.791098429,2024-01-15 09:42:58.558896554,SWIFT,CCP,OUTFLOW,202020.35,3
PAY-001972,2024-01-15 09:38:57.165772121,2024-01-15 09:45:48.280400179,SWIFT,CORPORATE,INFLOW,13262.59,2
PAY-000787,2024-01-15 09:39:02.434770225,2024-01-15 09:44:28.787002587,SWIFT,CENTRAL_BANK,INFLOW,57004.7,2
PAY-001459,2024-01-15 09:39:15.551398339,2024-01-15 09:48:14.109287569,SECURITIES,BANK,OUTFLOW,4064509.0,3
PAY-000753,2024-01-15 09:39:18.333640415,2024-01-15 09:40:21.748949924,TARGET2,CCP,INFLOW,32785.04,2
PAY-000617,2024-01-15 09:39:28.900786067,2024-01-15 09:46:58.386664865,SECURITIES,CORPORATE,OUTFLOW,610279.57,1
PAY-001621,2024-01-15 09:39:32.527781916,2024-01-15 09:46:12.466730473,SWIFT,CORPORATE,OUTFLOW,62485.48,1
PAY-001055,2024-01-15 09:39:49.176679068,2024-01-15 09:46:04.570884123,INTERNAL,CCP,INFLOW,201901.89,0
PAY-000076,2024-01-15 09:39:58.407197938,2024-01-15 09:49:21.746738238,SWIFT,CORPORATE,INFLOW,984041.58,2
PAY-000762,2024-01-15 09:40:02.320979921,2024-01-15 09:46:47.248980035,SECURITIES,BANK,INFLOW,1003325.84,0
PAY-001278,2024-01-15 09:40:18.025850367,2024-01-15 09:49:47.848012735,INTERNAL,BANK,INFLOW,124511.11,0
PAY-001182,2024-01-15 09:40:46.431116200,2024-01-15 09:47:49.319606241,SWIFT,CENTRAL_BANK,INFLOW,229339.25,2
PAY-000962,2024-01-15 09:40:49.231180606,2024-01-15 09:48:31.370959496,SECURITIES,CORPORATE,INFLOW,863283.82,0
PAY-001945,2024-01-15 09:41:09.074207389,2024-01-15 09:48:53.392467945,SWIFT,CENTRAL_BANK,INFLOW,35095.89,2
PAY-001217,2024-01-15 09:41:10.518030329,2024-01-15 09:46:47.098697290,TARGET2,CORPORATE,OUTFLOW,188966.93,1
PAY-000775,2024-01-15 09:41:33.941461385,2024-01-15 09:51:26.302189623,SWIFT,CORPORATE,OUTFLOW,57850.06,1
PAY-000731,2024-01-15 09:41:47.694749890,2024-01-15 09:47:23.270745110,TARGET2,CENTRAL_BANK,OUTFLOW,840554.52,1
PAY-001579,2024-01-15 09:41:52.255331719,2024-01-15 09:44:53.179903232,SECURITIES,CORPORATE,INFLOW,111771.95,2
PAY-001576,2024-01-15 09:42:24.237815595,2024-01-15 09:50:42.653825977,INTERNAL,CORPORATE,OUTFLOW,434533.68,1
PAY-001615,2024-01-15 09:42:48.542938155,2024-01-15 09:48:11.366302592,TARGET2,BANK,INFLOW,616388.38,2
PAY-001345,2024-01-15 09:43:06.824053788,2024-01-15 09:49:40.073485737,SWIFT,CCP,OUTFLOW,331331.01,3
PAY-001970,2024-01-15 09:43:09.309693671,2024-01-15 09:44:25.628063696,SWIFT,CORPORATE,INFLOW,304640.62,2
PAY-000199,2024-01-15 09:43:22.836386231,2024-01-15 09:45:33.049883540,TARGET2,CCP,INFLOW,31464.29,2
PAY-000857,2024-01-15 09:43:34.446692873,2024-01-15 09:47:05.111986716,TARGET2,CORPORATE,OUTFLOW,29335.41,1
PAY-000694,2024-01-15 09:43:56.893593079,2024-01-15 09:50:16.075506234,TARGET2,BANK,INFLOW,85665.25,2
PAY-000726,2024-01-15 09:44:35.748002955,2024-01-15 09:52:46.901385987,SWIFT,CORPORATE,INFLOW,67479.57,2
PAY-000571,2024-01-15 09:44:50.017563367,2024-01-15 09:47:36.386669039,SECURITIES,BANK,INFLOW,7466311.92,0
PAY-001788,2024-01-15 09:45:00.105412099,2024-01-15 09:51:28.650455232,SWIFT,CORPORATE,INFLOW,220242.02,2
PAY-001612,2024-01-15 09:45:16.925492194,2024-01-15 09:48:03.287378412,TARGET2,CCP,OUTFLOW,64493.98,3
PAY-001577,2024-01-15 09:45:18.455569247,2024-01-15 09:54:32.018110190,INTERNAL,CORPORATE,OUTFLOW,360949.12,1
PAY-000490,2024-01-15 09:46:36.477105763,2024-01-15 09:52:15.041202275,SWIFT,BANK,INFLOW,62110.91,2
PAY-000824,2024-01-15 09:46:46.891553505,2024-01-15 09:53:12.622069932,SWIFT,CORPORATE,OUTFLOW,152846.43,1
PAY-001143,2024-01-15 09:47:01.215783621,2024-01-15 09:50:29.649404998,INTERNAL,CORPORATE,OUTFLOW,6329.04,1
PAY-001573,2024-01-15 09:47:06.110402613,2024-01-15 09:51:48.576753579,TARGET2,BANK,INFLOW,68493.43,2
PAY-000545,2024-01-15 09:47:08.916786247,2024-01-15 09:48:58.127766777,INTERNAL,CORPORATE,INFLOW,47475.69,0
PAY-001306,2024-01-15 09:47:13.980812031,2024-01-15 09:49:44.353737458,SWIFT,BANK,OUTFLOW,121210.05,3
PAY-001201,2024-01-15 09:47:18.073780206,2024-01-15 09:54:09.991110018,TARGET2,CCP,OUTFLOW,277737.33,3
PAY-000874,2024-01-15 09:47:25.114459848,2024-01-15 09:52:03.678597029,TARGET2,CORPORATE,OUTFLOW,83832.64,1
PAY-001083,2024-01-15 09:47:35.092812690,2024-01-15 09:51:06.401301557,SECURITIES,CENTRAL_BANK,OUTFLOW,644901.97,1
PAY-001668,2024-01-15 09:47:36.992551904,2024-01-15 09:51:15.926958314,INTERNAL,BANK,OUTFLOW,27971.39,0
PAY-001213,2024-01-15 09:47:44.684572455,2024-01-15 09:51:19.542646265,TARGET2,CORPORATE,INFLOW,54111.64,2
PAY-000093,2024-01-15 09:47:48.833956664,2024-01-15 09:56:09.666775854,TARGET2,CORPORATE,INFLOW,61487.32,2
PAY-001289,2024-01-15 09:47:56.447607640,2024-01-15 09:51:08.511543014,TARGET2,BANK,INFLOW,31956.39,2
PAY-000946,2024-01-15 09:48:22.234468684,2024-01-15 09:54:02.810939772,SWIFT,BANK,INFLOW,59604.43,2
PAY-001035,2024-01-15 09:48:56.217586477,2024-01-15 09:52:03.814241296,TARGET2,CENTRAL_BANK,OUTFLOW,48590.0,1
PAY-000057,2024-01-15 09:49:02.481383785,2024-01-15 09:57:10.078920272,TARGET2,CORPORATE,OUTFLOW,58486.86,1
PAY-001154,2024-01-15 09:49:18.964641846,2024-01-15 09:57:14.629732215,SECURITIES,CORPORATE,INFLOW,131098.22,0
PAY-001912,2024-01-15 09:49:49.523904412,2024-01-15 09:53:55.839017307,TARGET2,BANK,INFLOW,67323.23,2
PAY-000811,2024-01-15 09:49:55.097589228,2024-01-15 09:51:56.379453102,SWIFT,CORPORATE,OUTFLOW,169057.34,1
PAY-001045,2024-01-15 09:49:57.018653785,2024-01-15 09:55:21.272619961,SWIFT,CORPORATE,INFLOW,145700.03,2
PAY-000572,2024-01-15 09:50:09.213024213,2024-01-15 09:51:50.448398088,SECURITIES,CENTRAL_BANK,OUTFLOW,783240.92,1
PAY-000612,2024-01-15 09:50:26.249576551,2024-01-15 09:56:31.429557406,TARGET2,BANK,OUTFLOW,30474.4,3
PAY-001547,2024-01-15 09:50:34.895542411,2024-01-15 09:57:48.106830261,SECURITIES,BANK,INFLOW,1839278.98,0
PAY-000539,2024-01-15 09:50:54.918645011,2024-01-15 09:53:35.173800644,SWIFT,BANK,INFLOW,129132.19,2
PAY-000261,2024-01-15 09:51:04.753997275,2024-01-15 09:58:11.657447254,TARGET2,CCP,OUTFLOW,85060.74,3
PAY-001446,2024-01-15 09:51:13.817658239,2024-01-15 09:53:27.584035740,TARGET2,CENTRAL_BANK,OUTFLOW,1561723.95,1
PAY-000540,2024-01-15 09:51:37.353029570,2024-01-15 09:54:20.431008719,TARGET2,CORPORATE,OUTFLOW,93123.98,1
PAY-001850,2024-01-15 09:51:49.802319243,2024-01-15 09:55:09.187929053,SECURITIES,CORPORATE,INFLOW,3317835.87,0
PAY-001253,2024-01-15 09:52:28.860629327,2024-01-15 10:01:18.712139718,SWIFT,BANK,INFLOW,9889.85,2
PAY-000646,2024-01-15 09:52:59.893630515,2024-01-15 09:57:17.924683890,TARGET2,CORPORATE,OUTFLOW,660951.04,1
PAY-000184,2024-01-15 09:53:00.352149299,2024-01-15 09:57:31.193264913,SWIFT,BANK,INFLOW,245925.62,2
PAY-000633,2024-01-15 09:53:08.714560438,2024-01-15 09:57:40.786283950,SECURITIES,CCP,OUTFLOW,313006.39,3
PAY-000220,2024-01-15 09:53:13.436430545,2024-01-15 09:58:16.930674812,SWIFT,BANK,OUTFLOW,195650.32,3
PAY-001425,2024-01-15 09:54:19.490630081,2024-01-15 09:59:03.043813258,SECURITIES,CCP,OUTFLOW,172589.09,3
PAY-000852,2024-01-15 09:54:33.240779838,2024-01-15 10:03:10.178805684,SECURITIES,CORPORATE,OUTFLOW,480431.06,1
PAY-000887,2024-01-15 09:54:35.776521591,2024-01-15 10:01:02.340826770,SECURITIES,BANK,INFLOW,215600.17,0
PAY-001846,2024-01-15 09:54:42.977881730,2024-01-15 09:56:38.564967135,INTERNAL,CORPORATE,INFLOW,124254.71,0
PAY-000004,2024-01-15 09:55:28.450473796,2024-01-15 10:01:07.035877767,SWIFT,CCP,INFLOW,36868.27,2
PAY-000557,2024-01-15 09:55:51.947373033,2024-01-15 10:00:25.769716701,TARGET2,CCP,INFLOW,131460.27,2
PAY-001503,2024-01-15 09:56:02.847060081,2024-01-15 10:02:11.815243780,INTERNAL,BANK,INFLOW,43194.44,0
PAY-001104,2024-01-15 09:56:12.236258438,2024-01-15 10:00:54.530333808,SECURITIES,CORPORATE,OUTFLOW,2500317.61,1
PAY-000481,2024-01-15 09:57:32.893157662,2024-01-15 10:02:43.251065308,SECURITIES,CORPORATE,INFLOW,195026.07,0
PAY-001276,2024-01-15 09:57:58.427522967,2024-01-15 09:59:40.305427068,TARGET2,CENTRAL_BANK,INFLOW,649013.27,2
PAY-000779,2024-01-15 09:58:33.183660042,2024-01-15 10:00:41.972165773,SWIFT,CENTRAL_BANK,OUTFLOW,106458.69,1
PAY-000891,2024-01-15 09:58:37.033229926,2024-01-15 10:04:55.575313463,SECURITIES,BANK,INFLOW,1187533.49,0
PAY-000087,2024-01-15 09:58:41.235001701,2024-01-15 10:04:10.357257092,INTERNAL,BANK,OUTFLOW,180867.57,0
PAY-000698,2024-01-15 09:58:42.046552184,2024-01-15 10:02:21.368228052,SWIFT,BANK,OUTFLOW,68077.93,3
PAY-000084,2024-01-15 09:58:56.667341407,2024-01-15 10:06:01.919980834,SECURITIES,BANK,OUTFLOW,996867.65,3
PAY-001167,2024-01-15 09:59:05.744722008,2024-01-15 10:05:16.718441617,SECURITIES,CENTRAL_BANK,OUTFLOW,492038.98,1
PAY-001028,2024-01-15 09:59:23.805088161,2024-01-15 10:03:10.193647660,SWIFT,BANK,INFLOW,87709.48,2
PAY-000486,2024-01-15 09:59:40.765849068,2024-01-15 10:09:02.388058316,INTERNAL,CORPORATE,INFLOW,73672.78,0
PAY-000128,2024-01-15 10:00:18.212783434,2024-01-15 10:01:44.522893880,TARGET2,BANK,OUTFLOW,274245.91,3
PAY-001705,2024-01-15 10:00:39.284752140,2024-01-15 10:04:14.849071525,SWIFT,CORPORATE,INFLOW,121818.94,2
PAY-000548,2024-01-15 10:00:39.456241414,2024-01-15 10:05:29.184461524,TARGET2,CORPORATE,INFLOW,207623.1,2
PAY-000464,2024-01-15 10:00:40.302377134,2024-01-15 10:06:44.757562063,INTERNAL,BANK,INFLOW,15885.26,0
PAY-001421,2024-01-15 10:01:16.269337442,2024-01-15 10:08:36.446764926,TARGET2,CORPORATE,INFLOW,407330.67,2
PAY-000649,2024-01-15 10:01:23.072009900,2024-01-15 10:08:24.352222166,SWIFT,CENTRAL_BANK,INFLOW,46118.37,2
PAY-001290,2024-01-15 10:01:28.717569402,2024-01-15 10:09:01.306069686,SECURITIES,BANK,INFLOW,610735.92,0
PAY-001049,2024-01-15 10:01:36.040013827,2024-01-15 10:11:21.818613340,TARGET2,BANK,OUTFLOW,538648.17,3
PAY-001106,2024-01-15 10:02:04.512288293,2024-01-15 10:09:52.918130107,SWIFT,CCP,INFLOW,339227.12,2
PAY-001497,2024-01-15 10:03:06.643691836,2024-01-15 10:11:14.537341135,SECURITIES,BANK,INFLOW,103230.71,0
PAY-001781,2024-01-15 10:03:29.675421392,2024-01-15 10:10:33.576644772,SWIFT,CCP,OUTFLOW,26493.57,3
PAY-000124,2024-01-15 10:03:31.791612937,2024-01-15 10:05:30.428348760,TARGET2,CENTRAL_BANK,INFLOW,289561.51,2
PAY-000472,2024-01-15 10:03:33.288932110,2024-01-15 10:13:32.770541562,TARGET2,CORPORATE,INFLOW,27584.47,2
PAY-000607,2024-01-15 10:03:37.085514998,2024-01-15 10:10:07.686138600,SECURITIES,CORPORATE,INFLOW,884589.25,0
PAY-001664,2024-01-15 10:04:48.168741926,2024-01-15 10:11:24.899321685,INTERNAL,BANK,OUTFLOW,17931.12,0
PAY-001790,2024-01-15 10:05:12.212870892,2024-01-15 10:07:18.313648666,SWIFT,CORPORATE,OUTFLOW,43488.68,1
PAY-000588,2024-01-15 10:05:23.496884180,2024-01-15 10:15:12.492591987,TARGET2,CORPORATE,INFLOW,705868.57,2
PAY-000026,2024-01-15 10:05:36.857840024,2024-01-15 10:14:55.974310105,SECURITIES,CORPORATE,OUTFLOW,943428.55,1
PAY-001678,2024-01-15 10:05:42.802124071,2024-01-15 10:08:17.011681701,INTERNAL,CORPORATE,OUTFLOW,22612.43,1
PAY-000523,2024-01-15 10:06:56.578556704,2024-01-15 10:12:59.009593871,TARGET2,BANK,OUTFLOW,17094.51,3
PAY-001316,2024-01-15 10:07:07.422357329,2024-01-15 10:12:40.992372799,SWIFT,CORPORATE,INFLOW,225529.88,2
PAY-001965,2024-01-15 10:07:20.606902891,2024-01-15 10:15:23.999793016,INTERNAL,CENTRAL_BANK,OUTFLOW,125661.82,0
PAY-001199,2024-01-15 10:07:22.774139415,2024-01-15 10:16:41.202055300,TARGET2,BANK,OUTFLOW,38059.65,3
PAY-000018,2024-01-15 10:07:47.818654428,2024-01-15 10:16:32.633209703,SWIFT,BANK,INFLOW,331647.09,2
PAY-000155,2024-01-15 10:07:54.915260582,2024-01-15 10:17:14.870037175,TARGET2,BANK,OUTFLOW,71899.31,3
PAY-000933,2024-01-15 10:08:14.046433306,2024-01-15 10:09:52.014448130,SWIFT,CORPORATE,OUTFLOW,273569.21,1
PAY-001878,2024-01-15 10:09:03.270584529,2024-01-15 10:18:40.370498993,INTERNAL,CCP,INFLOW,107637.47,0
PAY-001252,2024-01-15 10:09:35.155300634,2024-01-15 10:14:20.190717736,SWIFT,BANK,INFLOW,69161.53,2
PAY-000152,2024-01-15 10:10:10.962321625,2024-01-15 10:13:48.894882220,INTERNAL,CORPORATE,INFLOW,44043.45,0
PAY-000208,2024-01-15 10:10:13.838521321,2024-01-15 10:17:08.104228054,TARGET2,CENTRAL_BANK,OUTFLOW,74991.58,1
PAY-000061,2024-01-15 10:10:17.792915637,2024-01-15 10:13:53.420538285,INTERNAL,CCP,INFLOW,26550.27,0
PAY-000252,2024-01-15 10:10:47.709832872,2024-01-15 10:14:39.243652106,TARGET2,BANK,OUTFLOW,31637.6,3
PAY-001017,2024-01-15 10:10:57.077389652,2024-01-15 10:16:32.834130791,INTERNAL,BANK,OUTFLOW,22766.59,0
PAY-000459,2024-01-15 10:11:24.764146139,2024-01-15 10:12:40.002693514,TARGET2,BANK,INFLOW,112545.8,2
PAY-001903,2024-01-15 10:11:55.890482215,2024-01-15 10:18:37.294432242,SWIFT,CORPORATE,OUTFLOW,33619.85,1
PAY-001361,2024-01-15 10:12:00.346390348,2024-01-15 10:17:34.301339328,INTERNAL,CORPORATE,OUTFLOW,407444.53,1
PAY-000593,2024-01-15 10:12:04.180674593,2024-01-15 10:13:11.809025044,SWIFT,BANK,INFLOW,540682.4,2
PAY-000601,2024-01-15 10:12:45.549480455,2024-01-15 10:15:55.677146997,TARGET2,BANK,INFLOW,119036.28,2
PAY-001858,2024-01-15 10:13:26.942015352,2024-01-15 10:20:18.373454571,SECURITIES,CCP,OUTFLOW,1259565.32,3
PAY-000275,2024-01-15 10:13:46.312807560,2024-01-15 10:19:54.931340286,SWIFT,CCP,OUTFLOW,7668.31,3
PAY-001471,2024-01-15 10:14:22.787538295,2024-01-15 10:20:38.401929439,SWIFT,CENTRAL_BANK,INFLOW,35147.58,2
PAY-000822,2024-01-15 10:14:29.562147347,2024-01-15 10:17:27.504267231,SWIFT,BANK,OUTFLOW,62627.36,3
PAY-001269,2024-01-15 10:14:32.305650829,2024-01-15 10:18:17.805054581,TARGET2,BANK,OUTFLOW,460063.99,3
PAY-001614,2024-01-15 10:14:33.048403151,2024-01-15 10:20:06.582583445,SWIFT,CORPORATE,INFLOW,44664.45,2
PAY-001609,2024-01-15 10:14:56.217403625,2024-01-15 10:20:43.377978998,SECURITIES,CORPORATE,OUTFLOW,408040.08,1
PAY-000923,2024-01-15 10:15:22.901371237,2024-01-15 10:21:20.422155614,TARGET2,BANK,INFLOW,29274.39,2
PAY-000789,2024-01-15 10:15:35.937457642,2024-01-15 10:23:06.723759392,TARGET2,CCP,INFLOW,240786.65,2
PAY-000980,2024-01-15 10:15:56.308393022,2024-01-15 10:18:57.849716940,INTERNAL,BANK,INFLOW,130777.86,0
PAY-001568,2024-01-15 10:16:31.091538556,2024-01-15 10:23:09.485336837,INTERNAL,CCP,OUTFLOW,40772.49,0
PAY-000793,2024-01-15 10:17:18.168584308,2024-01-15 10:22:58.504607755,SWIFT,CORPORATE,OUTFLOW,27434.96,1
